,State,City,Month,Day,Year,AvgTemperature,county_name,date
1392895,West Virginia,Charleston,3,10,2020,62.2,Charleston,2020-3-10
1392896,West Virginia,Charleston,3,11,2020,53.8,Charleston,2020-3-11
1392897,West Virginia,Charleston,3,12,2020,55.5,Charleston,2020-3-12
1392898,West Virginia,Charleston,3,13,2020,59.9,Charleston,2020-3-13
1392899,West Virginia,Charleston,3,14,2020,44.9,Charleston,2020-3-14
1392900,West Virginia,Charleston,3,15,2020,37.5,Charleston,2020-3-15
1392901,West Virginia,Charleston,3,16,2020,43.5,Charleston,2020-3-16
1392902,West Virginia,Charleston,3,17,2020,48.3,Charleston,2020-3-17
1392903,West Virginia,Charleston,3,18,2020,52.4,Charleston,2020-3-18
1392904,West Virginia,Charleston,3,19,2020,63.8,Charleston,2020-3-19
1392905,West Virginia,Charleston,3,20,2020,70.1,Charleston,2020-3-20
1392906,West Virginia,Charleston,3,21,2020,46.7,Charleston,2020-3-21
1392907,West Virginia,Charleston,3,22,2020,42.6,Charleston,2020-3-22
1392908,West Virginia,Charleston,3,23,2020,51.9,Charleston,2020-3-23
1392909,West Virginia,Charleston,3,24,2020,50.7,Charleston,2020-3-24
1392910,West Virginia,Charleston,3,25,2020,50.0,Charleston,2020-3-25
1392911,West Virginia,Charleston,3,26,2020,51.7,Charleston,2020-3-26
1392912,West Virginia,Charleston,3,27,2020,65.0,Charleston,2020-3-27
1392913,West Virginia,Charleston,3,28,2020,71.3,Charleston,2020-3-28
1392914,West Virginia,Charleston,3,29,2020,73.8,Charleston,2020-3-29
1392915,West Virginia,Charleston,3,30,2020,62.2,Charleston,2020-3-30
1392916,West Virginia,Charleston,3,31,2020,46.4,Charleston,2020-3-31
1392917,West Virginia,Charleston,4,1,2020,42.6,Charleston,2020-4-1
1392918,West Virginia,Charleston,4,2,2020,48.3,Charleston,2020-4-2
1392919,West Virginia,Charleston,4,3,2020,51.7,Charleston,2020-4-3
1392920,West Virginia,Charleston,4,4,2020,55.8,Charleston,2020-4-4
1392921,West Virginia,Charleston,4,5,2020,59.6,Charleston,2020-4-5
1392922,West Virginia,Charleston,4,6,2020,59.0,Charleston,2020-4-6
1392923,West Virginia,Charleston,4,7,2020,63.3,Charleston,2020-4-7
1392924,West Virginia,Charleston,4,8,2020,65.5,Charleston,2020-4-8
1392925,West Virginia,Charleston,4,9,2020,57.4,Charleston,2020-4-9
1392926,West Virginia,Charleston,4,10,2020,43.1,Charleston,2020-4-10
1392927,West Virginia,Charleston,4,11,2020,44.3,Charleston,2020-4-11
1392928,West Virginia,Charleston,4,12,2020,57.7,Charleston,2020-4-12
1392929,West Virginia,Charleston,4,13,2020,59.8,Charleston,2020-4-13
1392930,West Virginia,Charleston,4,14,2020,43.3,Charleston,2020-4-14
1392931,West Virginia,Charleston,4,15,2020,39.0,Charleston,2020-4-15
1392932,West Virginia,Charleston,4,16,2020,43.5,Charleston,2020-4-16
1392933,West Virginia,Charleston,4,17,2020,49.4,Charleston,2020-4-17
1392934,West Virginia,Charleston,4,18,2020,44.8,Charleston,2020-4-18
1392935,West Virginia,Charleston,4,19,2020,44.6,Charleston,2020-4-19
1392936,West Virginia,Charleston,4,20,2020,56.5,Charleston,2020-4-20
1392937,West Virginia,Charleston,4,21,2020,57.5,Charleston,2020-4-21
1392938,West Virginia,Charleston,4,22,2020,46.8,Charleston,2020-4-22
1392939,West Virginia,Charleston,4,23,2020,53.1,Charleston,2020-4-23
1392940,West Virginia,Charleston,4,24,2020,55.2,Charleston,2020-4-24
1392941,West Virginia,Charleston,4,25,2020,55.7,Charleston,2020-4-25
1392942,West Virginia,Charleston,4,26,2020,53.9,Charleston,2020-4-26
1392943,West Virginia,Charleston,4,27,2020,48.7,Charleston,2020-4-27
1392944,West Virginia,Charleston,4,28,2020,55.2,Charleston,2020-4-28
1392945,West Virginia,Charleston,4,29,2020,66.1,Charleston,2020-4-29
1392946,West Virginia,Charleston,4,30,2020,52.8,Charleston,2020-4-30
1392947,West Virginia,Charleston,5,1,2020,48.8,Charleston,2020-5-1
1392948,West Virginia,Charleston,5,2,2020,56.7,Charleston,2020-5-2
1392949,West Virginia,Charleston,5,3,2020,68.2,Charleston,2020-5-3
1392950,West Virginia,Charleston,5,4,2020,63.0,Charleston,2020-5-4
1392951,West Virginia,Charleston,5,5,2020,54.2,Charleston,2020-5-5
1392952,West Virginia,Charleston,5,6,2020,46.8,Charleston,2020-5-6
1392953,West Virginia,Charleston,5,7,2020,48.7,Charleston,2020-5-7
1392954,West Virginia,Charleston,5,8,2020,53.5,Charleston,2020-5-8
1392955,West Virginia,Charleston,5,9,2020,41.1,Charleston,2020-5-9
1392956,West Virginia,Charleston,5,10,2020,47.2,Charleston,2020-5-10
1392957,West Virginia,Charleston,5,11,2020,47.5,Charleston,2020-5-11
1392958,West Virginia,Charleston,5,12,2020,48.2,Charleston,2020-5-12
1392959,West Virginia,Charleston,5,13,2020,45.9,Charleston,2020-5-13
1402091,West Virginia,Elkins,1,1,2020,34.6,Randolph,2020-1-1
1402092,West Virginia,Elkins,1,2,2020,32.1,Randolph,2020-1-2
1402093,West Virginia,Elkins,1,3,2020,51.9,Randolph,2020-1-3
1402094,West Virginia,Elkins,1,4,2020,49.3,Randolph,2020-1-4
1402095,West Virginia,Elkins,1,5,2020,31.0,Randolph,2020-1-5
1402096,West Virginia,Elkins,1,6,2020,36.9,Randolph,2020-1-6
1402097,West Virginia,Elkins,1,7,2020,26.3,Randolph,2020-1-7
1402098,West Virginia,Elkins,1,8,2020,31.6,Randolph,2020-1-8
1402099,West Virginia,Elkins,1,9,2020,24.8,Randolph,2020-1-9
1402100,West Virginia,Elkins,1,10,2020,49.5,Randolph,2020-1-10
1402101,West Virginia,Elkins,1,11,2020,61.6,Randolph,2020-1-11
1402102,West Virginia,Elkins,1,12,2020,53.3,Randolph,2020-1-12
1402103,West Virginia,Elkins,1,13,2020,39.4,Randolph,2020-1-13
1402104,West Virginia,Elkins,1,14,2020,35.6,Randolph,2020-1-14
1402105,West Virginia,Elkins,1,15,2020,46.2,Randolph,2020-1-15
1402106,West Virginia,Elkins,1,16,2020,46.4,Randolph,2020-1-16
1402107,West Virginia,Elkins,1,17,2020,27.8,Randolph,2020-1-17
1402108,West Virginia,Elkins,1,18,2020,34.5,Randolph,2020-1-18
1402109,West Virginia,Elkins,1,19,2020,34.7,Randolph,2020-1-19
1402110,West Virginia,Elkins,1,20,2020,16.9,Randolph,2020-1-20
1402111,West Virginia,Elkins,1,21,2020,20.3,Randolph,2020-1-21
1402112,West Virginia,Elkins,1,22,2020,21.0,Randolph,2020-1-22
1402113,West Virginia,Elkins,1,23,2020,29.0,Randolph,2020-1-23
1402114,West Virginia,Elkins,1,24,2020,45.6,Randolph,2020-1-24
1402115,West Virginia,Elkins,1,25,2020,42.1,Randolph,2020-1-25
1402116,West Virginia,Elkins,1,26,2020,33.2,Randolph,2020-1-26
1402117,West Virginia,Elkins,1,27,2020,34.8,Randolph,2020-1-27
1402118,West Virginia,Elkins,1,28,2020,32.5,Randolph,2020-1-28
1402119,West Virginia,Elkins,1,29,2020,30.6,Randolph,2020-1-29
1402120,West Virginia,Elkins,1,30,2020,28.1,Randolph,2020-1-30
1402121,West Virginia,Elkins,1,31,2020,37.3,Randolph,2020-1-31
1402122,West Virginia,Elkins,2,1,2020,37.8,Randolph,2020-2-1
1402123,West Virginia,Elkins,2,2,2020,40.8,Randolph,2020-2-2
1402124,West Virginia,Elkins,2,3,2020,53.6,Randolph,2020-2-3
1402125,West Virginia,Elkins,2,4,2020,54.4,Randolph,2020-2-4
1402126,West Virginia,Elkins,2,5,2020,44.4,Randolph,2020-2-5
1402127,West Virginia,Elkins,2,6,2020,52.9,Randolph,2020-2-6
1402128,West Virginia,Elkins,2,7,2020,37.4,Randolph,2020-2-7
1402129,West Virginia,Elkins,2,8,2020,28.6,Randolph,2020-2-8
1402130,West Virginia,Elkins,2,9,2020,34.0,Randolph,2020-2-9
1402131,West Virginia,Elkins,2,10,2020,45.8,Randolph,2020-2-10
1402132,West Virginia,Elkins,2,11,2020,49.5,Randolph,2020-2-11
1402133,West Virginia,Elkins,2,12,2020,36.4,Randolph,2020-2-12
1402134,West Virginia,Elkins,2,13,2020,47.1,Randolph,2020-2-13
1402135,West Virginia,Elkins,2,14,2020,27.5,Randolph,2020-2-14
1402136,West Virginia,Elkins,2,15,2020,19.7,Randolph,2020-2-15
1402137,West Virginia,Elkins,2,16,2020,39.1,Randolph,2020-2-16
1402138,West Virginia,Elkins,2,17,2020,38.9,Randolph,2020-2-17
1402139,West Virginia,Elkins,2,18,2020,48.6,Randolph,2020-2-18
1402140,West Virginia,Elkins,2,19,2020,38.8,Randolph,2020-2-19
1402141,West Virginia,Elkins,2,20,2020,28.5,Randolph,2020-2-20
1402142,West Virginia,Elkins,2,21,2020,23.6,Randolph,2020-2-21
1402143,West Virginia,Elkins,2,22,2020,27.4,Randolph,2020-2-22
1402144,West Virginia,Elkins,2,23,2020,30.7,Randolph,2020-2-23
1402145,West Virginia,Elkins,2,24,2020,39.0,Randolph,2020-2-24
1402146,West Virginia,Elkins,2,25,2020,47.1,Randolph,2020-2-25
1402147,West Virginia,Elkins,2,26,2020,48.7,Randolph,2020-2-26
1402148,West Virginia,Elkins,2,27,2020,28.5,Randolph,2020-2-27
1402149,West Virginia,Elkins,2,28,2020,27.8,Randolph,2020-2-28
1402150,West Virginia,Elkins,2,29,2020,23.3,Randolph,2020-2-29
1402151,West Virginia,Elkins,3,1,2020,26.9,Randolph,2020-3-1
1402152,West Virginia,Elkins,3,2,2020,36.7,Randolph,2020-3-2
1402153,West Virginia,Elkins,3,3,2020,49.4,Randolph,2020-3-3
1402154,West Virginia,Elkins,3,4,2020,47.0,Randolph,2020-3-4
1402155,West Virginia,Elkins,3,5,2020,44.5,Randolph,2020-3-5
1402156,West Virginia,Elkins,3,6,2020,38.7,Randolph,2020-3-6
1402157,West Virginia,Elkins,3,7,2020,31.9,Randolph,2020-3-7
1402158,West Virginia,Elkins,3,8,2020,35.5,Randolph,2020-3-8
1402159,West Virginia,Elkins,3,9,2020,43.5,Randolph,2020-3-9
1402160,West Virginia,Elkins,3,10,2020,44.2,Randolph,2020-3-10
1402161,West Virginia,Elkins,3,11,2020,49.0,Randolph,2020-3-11
1402162,West Virginia,Elkins,3,12,2020,51.8,Randolph,2020-3-12
1402163,West Virginia,Elkins,3,13,2020,58.1,Randolph,2020-3-13
1402164,West Virginia,Elkins,3,14,2020,42.4,Randolph,2020-3-14
1402165,West Virginia,Elkins,3,15,2020,38.9,Randolph,2020-3-15
1402166,West Virginia,Elkins,3,16,2020,41.6,Randolph,2020-3-16
1402167,West Virginia,Elkins,3,17,2020,47.1,Randolph,2020-3-17
1402168,West Virginia,Elkins,3,18,2020,47.0,Randolph,2020-3-18
1402169,West Virginia,Elkins,3,19,2020,59.7,Randolph,2020-3-19
1402170,West Virginia,Elkins,3,20,2020,68.0,Randolph,2020-3-20
1402171,West Virginia,Elkins,3,21,2020,44.1,Randolph,2020-3-21
1402172,West Virginia,Elkins,3,22,2020,40.3,Randolph,2020-3-22
1402173,West Virginia,Elkins,3,23,2020,46.6,Randolph,2020-3-23
1402174,West Virginia,Elkins,3,24,2020,48.9,Randolph,2020-3-24
1402175,West Virginia,Elkins,3,25,2020,49.5,Randolph,2020-3-25
1402176,West Virginia,Elkins,3,26,2020,47.8,Randolph,2020-3-26
1402177,West Virginia,Elkins,3,27,2020,58.5,Randolph,2020-3-27
1402178,West Virginia,Elkins,3,28,2020,65.6,Randolph,2020-3-28
1402179,West Virginia,Elkins,3,29,2020,65.5,Randolph,2020-3-29
1402180,West Virginia,Elkins,3,30,2020,59.4,Randolph,2020-3-30
1402181,West Virginia,Elkins,3,31,2020,43.5,Randolph,2020-3-31
1402182,West Virginia,Elkins,4,1,2020,42.1,Randolph,2020-4-1
1402183,West Virginia,Elkins,4,2,2020,43.4,Randolph,2020-4-2
1402184,West Virginia,Elkins,4,3,2020,47.4,Randolph,2020-4-3
1402185,West Virginia,Elkins,4,4,2020,46.0,Randolph,2020-4-4
1402186,West Virginia,Elkins,4,5,2020,49.0,Randolph,2020-4-5
1402187,West Virginia,Elkins,4,6,2020,53.4,Randolph,2020-4-6
1402188,West Virginia,Elkins,4,7,2020,54.2,Randolph,2020-4-7
1402189,West Virginia,Elkins,4,8,2020,61.9,Randolph,2020-4-8
1402190,West Virginia,Elkins,4,9,2020,51.8,Randolph,2020-4-9
1402191,West Virginia,Elkins,4,10,2020,38.0,Randolph,2020-4-10
1402192,West Virginia,Elkins,4,11,2020,42.4,Randolph,2020-4-11
1402193,West Virginia,Elkins,4,12,2020,48.8,Randolph,2020-4-12
1402194,West Virginia,Elkins,4,13,2020,59.6,Randolph,2020-4-13
1402195,West Virginia,Elkins,4,14,2020,41.3,Randolph,2020-4-14
1402196,West Virginia,Elkins,4,15,2020,35.8,Randolph,2020-4-15
1402197,West Virginia,Elkins,4,16,2020,38.7,Randolph,2020-4-16
1402198,West Virginia,Elkins,4,17,2020,40.7,Randolph,2020-4-17
1402199,West Virginia,Elkins,4,18,2020,41.9,Randolph,2020-4-18
1402200,West Virginia,Elkins,4,19,2020,42.0,Randolph,2020-4-19
1402201,West Virginia,Elkins,4,20,2020,50.8,Randolph,2020-4-20
1402202,West Virginia,Elkins,4,21,2020,48.8,Randolph,2020-4-21
1402203,West Virginia,Elkins,4,22,2020,42.3,Randolph,2020-4-22
1402204,West Virginia,Elkins,4,23,2020,47.7,Randolph,2020-4-23
1402205,West Virginia,Elkins,4,24,2020,52.5,Randolph,2020-4-24
1402206,West Virginia,Elkins,4,25,2020,52.2,Randolph,2020-4-25
1402207,West Virginia,Elkins,4,26,2020,52.6,Randolph,2020-4-26
1402208,West Virginia,Elkins,4,27,2020,44.3,Randolph,2020-4-27
1402209,West Virginia,Elkins,4,28,2020,48.5,Randolph,2020-4-28
1402210,West Virginia,Elkins,4,29,2020,57.6,Randolph,2020-4-29
1402211,West Virginia,Elkins,4,30,2020,54.5,Randolph,2020-4-30
1402212,West Virginia,Elkins,5,1,2020,47.2,Randolph,2020-5-1
1402213,West Virginia,Elkins,5,2,2020,54.5,Randolph,2020-5-2
1402214,West Virginia,Elkins,5,3,2020,64.2,Randolph,2020-5-3
1402215,West Virginia,Elkins,5,4,2020,59.7,Randolph,2020-5-4
1402216,West Virginia,Elkins,5,5,2020,48.6,Randolph,2020-5-5
1402217,West Virginia,Elkins,5,6,2020,44.6,Randolph,2020-5-6
1402218,West Virginia,Elkins,5,7,2020,43.4,Randolph,2020-5-7
1402219,West Virginia,Elkins,5,8,2020,51.2,Randolph,2020-5-8
1402220,West Virginia,Elkins,5,9,2020,34.0,Randolph,2020-5-9
1402221,West Virginia,Elkins,5,10,2020,42.5,Randolph,2020-5-10
1402222,West Virginia,Elkins,5,11,2020,43.7,Randolph,2020-5-11
1402223,West Virginia,Elkins,5,12,2020,42.7,Randolph,2020-5-12
1402224,West Virginia,Elkins,5,13,2020,37.0,Randolph,2020-5-13
1411356,Wisconsin,Green Bay,1,1,2020,21.3,Brown,2020-1-1
1411357,Wisconsin,Green Bay,1,2,2020,38.3,Brown,2020-1-2
1411358,Wisconsin,Green Bay,1,3,2020,34.3,Brown,2020-1-3
1411359,Wisconsin,Green Bay,1,4,2020,29.4,Brown,2020-1-4
1411360,Wisconsin,Green Bay,1,5,2020,28.9,Brown,2020-1-5
1411361,Wisconsin,Green Bay,1,6,2020,31.5,Brown,2020-1-6
1411362,Wisconsin,Green Bay,1,7,2020,33.0,Brown,2020-1-7
1411363,Wisconsin,Green Bay,1,8,2020,15.3,Brown,2020-1-8
1411364,Wisconsin,Green Bay,1,9,2020,27.4,Brown,2020-1-9
1411365,Wisconsin,Green Bay,1,10,2020,35.8,Brown,2020-1-10
1411366,Wisconsin,Green Bay,1,11,2020,25.3,Brown,2020-1-11
1411367,Wisconsin,Green Bay,1,12,2020,19.5,Brown,2020-1-12
1411368,Wisconsin,Green Bay,1,13,2020,26.7,Brown,2020-1-13
1411369,Wisconsin,Green Bay,1,14,2020,28.0,Brown,2020-1-14
1411370,Wisconsin,Green Bay,1,15,2020,28.5,Brown,2020-1-15
1411371,Wisconsin,Green Bay,1,16,2020,17.4,Brown,2020-1-16
1411372,Wisconsin,Green Bay,1,17,2020,7.1,Brown,2020-1-17
1411373,Wisconsin,Green Bay,1,18,2020,29.5,Brown,2020-1-18
1411374,Wisconsin,Green Bay,1,19,2020,18.4,Brown,2020-1-19
1411375,Wisconsin,Green Bay,1,20,2020,19.0,Brown,2020-1-20
1411376,Wisconsin,Green Bay,1,21,2020,13.4,Brown,2020-1-21
1411377,Wisconsin,Green Bay,1,22,2020,24.5,Brown,2020-1-22
1411378,Wisconsin,Green Bay,1,23,2020,30.5,Brown,2020-1-23
1411379,Wisconsin,Green Bay,1,24,2020,33.3,Brown,2020-1-24
1411380,Wisconsin,Green Bay,1,25,2020,33.3,Brown,2020-1-25
1411381,Wisconsin,Green Bay,1,26,2020,34.4,Brown,2020-1-26
1411382,Wisconsin,Green Bay,1,27,2020,32.2,Brown,2020-1-27
1411383,Wisconsin,Green Bay,1,28,2020,31.5,Brown,2020-1-28
1411384,Wisconsin,Green Bay,1,29,2020,25.6,Brown,2020-1-29
1411385,Wisconsin,Green Bay,1,30,2020,25.8,Brown,2020-1-30
1411386,Wisconsin,Green Bay,1,31,2020,27.7,Brown,2020-1-31
1411387,Wisconsin,Green Bay,2,1,2020,34.0,Brown,2020-2-1
1411388,Wisconsin,Green Bay,2,2,2020,37.2,Brown,2020-2-2
1411389,Wisconsin,Green Bay,2,3,2020,34.2,Brown,2020-2-3
1411390,Wisconsin,Green Bay,2,4,2020,29.0,Brown,2020-2-4
1411391,Wisconsin,Green Bay,2,5,2020,16.2,Brown,2020-2-5
1411392,Wisconsin,Green Bay,2,6,2020,19.8,Brown,2020-2-6
1411393,Wisconsin,Green Bay,2,7,2020,20.4,Brown,2020-2-7
1411394,Wisconsin,Green Bay,2,8,2020,19.4,Brown,2020-2-8
1411395,Wisconsin,Green Bay,2,9,2020,18.7,Brown,2020-2-9
1411396,Wisconsin,Green Bay,2,10,2020,16.5,Brown,2020-2-10
1411397,Wisconsin,Green Bay,2,11,2020,15.2,Brown,2020-2-11
1411398,Wisconsin,Green Bay,2,12,2020,22.1,Brown,2020-2-12
1411399,Wisconsin,Green Bay,2,13,2020,13.7,Brown,2020-2-13
1411400,Wisconsin,Green Bay,2,14,2020,-2.0,Brown,2020-2-14
1411401,Wisconsin,Green Bay,2,15,2020,15.4,Brown,2020-2-15
1411402,Wisconsin,Green Bay,2,16,2020,23.7,Brown,2020-2-16
1411403,Wisconsin,Green Bay,2,17,2020,22.7,Brown,2020-2-17
1411404,Wisconsin,Green Bay,2,18,2020,29.9,Brown,2020-2-18
1411405,Wisconsin,Green Bay,2,19,2020,10.6,Brown,2020-2-19
1411406,Wisconsin,Green Bay,2,20,2020,4.5,Brown,2020-2-20
1411407,Wisconsin,Green Bay,2,21,2020,13.5,Brown,2020-2-21
1411408,Wisconsin,Green Bay,2,22,2020,26.5,Brown,2020-2-22
1411409,Wisconsin,Green Bay,2,23,2020,35.4,Brown,2020-2-23
1411410,Wisconsin,Green Bay,2,24,2020,34.6,Brown,2020-2-24
1411411,Wisconsin,Green Bay,2,25,2020,31.5,Brown,2020-2-25
1411412,Wisconsin,Green Bay,2,26,2020,25.8,Brown,2020-2-26
1411413,Wisconsin,Green Bay,2,27,2020,18.0,Brown,2020-2-27
1411414,Wisconsin,Green Bay,2,28,2020,14.1,Brown,2020-2-28
1411415,Wisconsin,Green Bay,2,29,2020,17.6,Brown,2020-2-29
1411416,Wisconsin,Green Bay,3,1,2020,30.8,Brown,2020-3-1
1411417,Wisconsin,Green Bay,3,2,2020,36.0,Brown,2020-3-2
1411418,Wisconsin,Green Bay,3,3,2020,29.3,Brown,2020-3-3
1411419,Wisconsin,Green Bay,3,4,2020,33.7,Brown,2020-3-4
1411420,Wisconsin,Green Bay,3,5,2020,33.5,Brown,2020-3-5
1411421,Wisconsin,Green Bay,3,6,2020,31.4,Brown,2020-3-6
1411422,Wisconsin,Green Bay,3,7,2020,29.6,Brown,2020-3-7
1411423,Wisconsin,Green Bay,3,8,2020,42.6,Brown,2020-3-8
1411424,Wisconsin,Green Bay,3,9,2020,46.7,Brown,2020-3-9
1411425,Wisconsin,Green Bay,3,10,2020,33.0,Brown,2020-3-10
1411426,Wisconsin,Green Bay,3,11,2020,34.4,Brown,2020-3-11
1411427,Wisconsin,Green Bay,3,12,2020,38.3,Brown,2020-3-12
1411428,Wisconsin,Green Bay,3,13,2020,37.6,Brown,2020-3-13
1411429,Wisconsin,Green Bay,3,14,2020,30.8,Brown,2020-3-14
1411430,Wisconsin,Green Bay,3,15,2020,29.1,Brown,2020-3-15
1411431,Wisconsin,Green Bay,3,16,2020,30.1,Brown,2020-3-16
1411432,Wisconsin,Green Bay,3,17,2020,36.0,Brown,2020-3-17
1411433,Wisconsin,Green Bay,3,18,2020,35.8,Brown,2020-3-18
1411434,Wisconsin,Green Bay,3,19,2020,37.8,Brown,2020-3-19
1411435,Wisconsin,Green Bay,3,20,2020,34.3,Brown,2020-3-20
1411436,Wisconsin,Green Bay,3,21,2020,24.8,Brown,2020-3-21
1411437,Wisconsin,Green Bay,3,22,2020,27.6,Brown,2020-3-22
1411438,Wisconsin,Green Bay,3,23,2020,32.7,Brown,2020-3-23
1411439,Wisconsin,Green Bay,3,24,2020,38.9,Brown,2020-3-24
1411440,Wisconsin,Green Bay,3,25,2020,40.7,Brown,2020-3-25
1411441,Wisconsin,Green Bay,3,26,2020,41.6,Brown,2020-3-26
1411442,Wisconsin,Green Bay,3,27,2020,35.9,Brown,2020-3-27
1411443,Wisconsin,Green Bay,3,28,2020,37.7,Brown,2020-3-28
1411444,Wisconsin,Green Bay,3,29,2020,41.5,Brown,2020-3-29
1411445,Wisconsin,Green Bay,3,30,2020,41.5,Brown,2020-3-30
1411446,Wisconsin,Green Bay,3,31,2020,36.4,Brown,2020-3-31
1411447,Wisconsin,Green Bay,4,1,2020,39.8,Brown,2020-4-1
1411448,Wisconsin,Green Bay,4,2,2020,42.6,Brown,2020-4-2
1411449,Wisconsin,Green Bay,4,3,2020,49.4,Brown,2020-4-3
1411450,Wisconsin,Green Bay,4,4,2020,44.3,Brown,2020-4-4
1411451,Wisconsin,Green Bay,4,5,2020,39.8,Brown,2020-4-5
1411452,Wisconsin,Green Bay,4,6,2020,44.1,Brown,2020-4-6
1411453,Wisconsin,Green Bay,4,7,2020,49.8,Brown,2020-4-7
1411454,Wisconsin,Green Bay,4,8,2020,50.1,Brown,2020-4-8
1411455,Wisconsin,Green Bay,4,9,2020,42.6,Brown,2020-4-9
1411456,Wisconsin,Green Bay,4,10,2020,37.6,Brown,2020-4-10
1411457,Wisconsin,Green Bay,4,11,2020,42.6,Brown,2020-4-11
1411458,Wisconsin,Green Bay,4,12,2020,43.2,Brown,2020-4-12
1411459,Wisconsin,Green Bay,4,13,2020,34.1,Brown,2020-4-13
1411460,Wisconsin,Green Bay,4,14,2020,30.7,Brown,2020-4-14
1411461,Wisconsin,Green Bay,4,15,2020,29.2,Brown,2020-4-15
1411462,Wisconsin,Green Bay,4,16,2020,32.5,Brown,2020-4-16
1411463,Wisconsin,Green Bay,4,17,2020,39.0,Brown,2020-4-17
1411464,Wisconsin,Green Bay,4,18,2020,44.6,Brown,2020-4-18
1411465,Wisconsin,Green Bay,4,19,2020,48.5,Brown,2020-4-19
1411466,Wisconsin,Green Bay,4,20,2020,42.5,Brown,2020-4-20
1411467,Wisconsin,Green Bay,4,21,2020,36.9,Brown,2020-4-21
1411468,Wisconsin,Green Bay,4,22,2020,36.9,Brown,2020-4-22
1411469,Wisconsin,Green Bay,4,23,2020,38.1,Brown,2020-4-23
1411470,Wisconsin,Green Bay,4,24,2020,41.7,Brown,2020-4-24
1411471,Wisconsin,Green Bay,4,25,2020,44.9,Brown,2020-4-25
1411472,Wisconsin,Green Bay,4,26,2020,47.7,Brown,2020-4-26
1411473,Wisconsin,Green Bay,4,27,2020,45.5,Brown,2020-4-27
1411474,Wisconsin,Green Bay,4,28,2020,45.6,Brown,2020-4-28
1411475,Wisconsin,Green Bay,4,29,2020,45.2,Brown,2020-4-29
1411476,Wisconsin,Green Bay,4,30,2020,50.0,Brown,2020-4-30
1411477,Wisconsin,Green Bay,5,1,2020,49.7,Brown,2020-5-1
1411478,Wisconsin,Green Bay,5,2,2020,61.1,Brown,2020-5-2
1411479,Wisconsin,Green Bay,5,3,2020,60.0,Brown,2020-5-3
1411480,Wisconsin,Green Bay,5,4,2020,44.5,Brown,2020-5-4
1411481,Wisconsin,Green Bay,5,5,2020,44.2,Brown,2020-5-5
1411482,Wisconsin,Green Bay,5,6,2020,49.0,Brown,2020-5-6
1411483,Wisconsin,Green Bay,5,7,2020,50.8,Brown,2020-5-7
1411484,Wisconsin,Green Bay,5,8,2020,37.5,Brown,2020-5-8
1411485,Wisconsin,Green Bay,5,9,2020,41.3,Brown,2020-5-9
1411486,Wisconsin,Green Bay,5,10,2020,41.9,Brown,2020-5-10
1411487,Wisconsin,Green Bay,5,11,2020,42.4,Brown,2020-5-11
1411488,Wisconsin,Green Bay,5,12,2020,42.2,Brown,2020-5-12
1411489,Wisconsin,Green Bay,5,13,2020,38.5,Brown,2020-5-13
1420621,Wisconsin,Madison,1,1,2020,24.2,Dane,2020-1-1
1420622,Wisconsin,Madison,1,2,2020,39.6,Dane,2020-1-2
1420623,Wisconsin,Madison,1,3,2020,34.4,Dane,2020-1-3
1420624,Wisconsin,Madison,1,4,2020,30.2,Dane,2020-1-4
1420625,Wisconsin,Madison,1,5,2020,28.6,Dane,2020-1-5
1420626,Wisconsin,Madison,1,6,2020,32.4,Dane,2020-1-6
1420627,Wisconsin,Madison,1,7,2020,33.4,Dane,2020-1-7
1420628,Wisconsin,Madison,1,8,2020,16.4,Dane,2020-1-8
1420629,Wisconsin,Madison,1,9,2020,29.5,Dane,2020-1-9
1420630,Wisconsin,Madison,1,10,2020,35.2,Dane,2020-1-10
1420631,Wisconsin,Madison,1,11,2020,25.2,Dane,2020-1-11
1420632,Wisconsin,Madison,1,12,2020,19.7,Dane,2020-1-12
1420633,Wisconsin,Madison,1,13,2020,26.7,Dane,2020-1-13
1420634,Wisconsin,Madison,1,14,2020,29.3,Dane,2020-1-14
1420635,Wisconsin,Madison,1,15,2020,27.5,Dane,2020-1-15
1420636,Wisconsin,Madison,1,16,2020,15.3,Dane,2020-1-16
1420637,Wisconsin,Madison,1,17,2020,10.8,Dane,2020-1-17
1420638,Wisconsin,Madison,1,18,2020,27.3,Dane,2020-1-18
1420639,Wisconsin,Madison,1,19,2020,8.0,Dane,2020-1-19
1420640,Wisconsin,Madison,1,20,2020,16.6,Dane,2020-1-20
1420641,Wisconsin,Madison,1,21,2020,11.8,Dane,2020-1-21
1420642,Wisconsin,Madison,1,22,2020,24.1,Dane,2020-1-22
1420643,Wisconsin,Madison,1,23,2020,30.0,Dane,2020-1-23
1420644,Wisconsin,Madison,1,24,2020,32.9,Dane,2020-1-24
1420645,Wisconsin,Madison,1,25,2020,33.3,Dane,2020-1-25
1420646,Wisconsin,Madison,1,26,2020,31.3,Dane,2020-1-26
1420647,Wisconsin,Madison,1,27,2020,28.9,Dane,2020-1-27
1420648,Wisconsin,Madison,1,28,2020,31.1,Dane,2020-1-28
1420649,Wisconsin,Madison,1,29,2020,24.3,Dane,2020-1-29
1420650,Wisconsin,Madison,1,30,2020,26.5,Dane,2020-1-30
1420651,Wisconsin,Madison,1,31,2020,29.7,Dane,2020-1-31
